tweet_id,party,argument,claim,evidence,unverifiable_claim,verifiable_claim,reason,external_evidence,toxic_language
1091266206181539840,SPD,1,1,1,1,1,0,1,0
1091269266295394304,FDP,1,1,1,1,0,0,1,0
1091269408201342976,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1091280767001550848,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1091281438815731712,The Left Party,1,0,1,1,0,0,1,0
1091291782384680960,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1091292938208976896,FDP,1,1,0,1,0,0,0,0
1091298550905032704,FDP,1,1,1,1,1,1,0,0
1091299601762738176,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1091307322624929792,FDP,1,1,0,1,0,1,0,0
1091307726377021440,The Left Party,1,1,0,1,0,0,0,0
1091318762391900160,Alliance 90/The Greens,1,1,0,1,1,0,0,0
1091373140473757696,FDP,1,1,0,1,1,0,0,0
1091375332966445056,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1091378719627902976,SPD,1,1,1,1,0,0,0,0
1091384509713575936,Alliance 90/The Greens,1,0,0,0,0,0,0,0
1091387508867371008,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1091393093839081472,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1091393791276265472,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1091394315102941184,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1091407716243902464,AfD,1,1,0,1,0,0,0,0
1091597557359349760,The Left Party,1,1,1,1,0,0,1,0
1091601769233305600,The Left Party,1,1,1,1,0,0,1,0
1091613480418009088,The Left Party,1,1,1,1,0,0,1,0
1091615550869028864,The Left Party,1,1,1,1,0,0,1,0
1091634256345030656,The Left Party,1,1,1,1,0,0,1,0
1091634664530460672,SPD,1,1,1,0,0,0,1,0
1091649695401893888,Alliance 90/The Greens,1,1,1,1,1,1,1,0
1091656333991034880,The Left Party,1,1,1,1,0,0,1,0
1091658881342820352,The Left Party,1,1,1,1,0,0,1,0
1091678736116842496,The Left Party,1,1,1,1,0,0,1,0
1091706917523779584,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1091711223584964608,The Left Party,1,0,1,1,0,0,1,0
1091720553017298944,AfD,1,1,0,1,0,0,1,0
1091738786172669952,The Left Party,1,1,1,1,0,0,1,0
1091745180246568960,The Left Party,1,0,1,1,0,0,1,0
1091755548582821888,FDP,1,1,0,1,0,0,0,0
1091765886770393088,FDP,1,1,0,0,0,0,0,0
1091781643474481152,CDU/CSU,1,1,1,1,0,0,1,0
1091984439855460352,AfD,1,1,0,1,0,0,0,0
1092000791592873984,AfD,1,1,1,1,0,0,1,0
1092005593232093184,FDP,0,0,0,1,0,0,0,0
1092008157323423744,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092014164413956096,Alliance 90/The Greens,1,1,0,1,0,0,1,0
1092044357069430784,CDU/CSU,1,1,1,1,0,0,1,0
1092068925200830464,SPD,1,1,1,1,1,0,1,0
1092092637878931456,SPD,1,0,1,0,0,0,1,0
1092142558665420800,FDP,1,0,1,0,0,0,1,0
1092301214765723648,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092314248569593856,FDP,1,1,1,1,0,0,0,0
1092356977215328256,Alliance 90/The Greens,1,1,0,1,1,0,0,0
1092364184887746560,FDP,1,1,0,1,1,1,0,0
1092367447796142080,SPD,1,1,1,1,0,0,1,0
1092384425894207488,FDP,1,1,1,1,0,0,1,0
1092394803134980096,FDP,1,1,0,1,1,0,0,0
1092402829556416512,FDP,1,1,1,1,0,0,1,0
1092404960216662016,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092405312567545856,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1092428162468900864,FDP,1,1,1,1,0,0,1,0
1092435384963907584,CDU/CSU,1,1,1,1,0,0,1,0
1092458766656786432,SPD,1,1,1,1,1,0,1,0
1092484416008609792,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1092486205860659200,FDP,1,1,1,1,1,1,1,0
1092486791213522944,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1092504675474124800,FDP,1,1,1,1,1,0,1,0
1092505704269824000,Alliance 90/The Greens,1,1,1,0,0,0,1,0
1092514791745376256,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092515629217783808,FDP,1,1,1,1,0,0,1,0
1092525712400101376,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1092525996346167296,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1092542052557037568,CDU/CSU,1,1,0,1,1,0,0,0
1092545035759960064,CDU/CSU,1,1,0,1,0,0,0,0
1092687364357570560,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092696566241128448,CDU/CSU,1,1,1,1,0,0,1,0
1092703931296305152,AfD,1,0,1,0,0,0,1,0
1092712147510087680,FDP,1,1,1,1,0,0,1,0
1092748247490269184,FDP,1,0,1,1,0,0,1,0
1092753976070729728,AfD,0,0,0,0,0,0,1,0
1092812376452333568,SPD,1,0,0,1,0,0,0,0
1092821448199192576,CDU/CSU,1,1,1,1,0,0,1,0
1092824337139355648,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092832804566716416,CDU/CSU,1,1,1,1,0,0,1,0
1092861100528488448,FDP,1,1,1,1,0,0,1,0
1092864246189383680,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092889175609757696,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092902265692794880,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1092938936144539648,CDU/CSU,1,1,0,1,0,0,0,0
1092944781284687872,CDU/CSU,1,1,1,1,0,0,0,0
1093050114824962048,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1093051578649579520,AfD,1,1,1,1,0,0,1,0
1093064230046220288,CDU/CSU,1,1,1,1,0,0,1,0
1093077178718265344,AfD,1,1,1,1,0,0,1,0
1093078661111169024,FDP,1,1,0,1,0,0,0,0
1093080819281862656,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1093104302187524096,SPD,1,1,1,1,0,0,1,0
1093111532790132736,SPD,1,0,1,0,0,0,1,0
1093148496306278400,The Left Party,1,1,1,1,0,0,1,0
1093169702447255552,FDP,1,1,0,1,0,0,0,0
1093200802980741120,AfD,1,1,1,1,0,0,1,0
1093218535046897664,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1093222409577156608,CDU/CSU,1,1,1,1,0,0,1,0
1093243985542426624,CDU/CSU,1,1,0,1,0,0,0,0
1093244757277634560,Alliance 90/The Greens,1,1,1,1,0,0,1,1
1093256226421571584,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1093257797834342400,FDP,1,1,1,1,0,0,1,0
1093273760621359104,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1093276753794121728,Alliance 90/The Greens,0,0,0,1,0,0,0,0
1093421797700186112,FDP,1,1,1,1,0,0,1,0
1093422891474001920,AfD,1,1,1,0,0,0,1,0
1093433101777334272,SPD,1,1,0,1,0,0,0,0
1093468923394183168,The Left Party,1,1,1,1,0,0,0,0
1093480726211760128,FDP,1,1,0,1,0,0,0,0
1093493281139363840,SPD,1,0,1,1,1,0,1,0
1093515245488914432,SPD,1,0,1,1,0,0,1,0
1093546411000557568,AfD,1,1,1,1,0,0,1,0
1093585641722531840,The Left Party,1,1,1,1,0,0,1,0
1093607724519170048,The Left Party,1,1,1,1,0,0,1,0
1093613544375898112,SPD,1,1,1,1,0,0,1,0
1093624623365791744,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1093630600962101248,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1093769327961100288,AfD,1,1,1,1,0,0,1,0
1093801901999751168,The Left Party,1,1,1,1,0,0,1,0
1093808659044409344,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1093818016700219392,Alliance 90/The Greens,1,1,0,1,0,0,1,0
1093820679663861760,The Left Party,1,1,1,1,0,0,1,0
1093828280418029568,AfD,1,1,0,1,0,0,0,0
1093828520428548096,SPD,1,1,1,1,0,0,1,0
1093831520798887936,FDP,1,1,1,1,0,0,1,0
1093844792969232384,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1093845110507425792,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1093850874923884544,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1093877723108425728,Alliance 90/The Greens,1,1,1,1,0,0,0,0
1093892612275220480,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1093904401532637184,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1093905212346167296,CDU/CSU,1,1,1,1,0,0,1,0
1093911120233054208,CDU/CSU,1,1,0,1,0,0,0,0
1093911806437965824,FDP,1,1,1,1,1,0,0,0
1093920354236616704,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1093963863425462272,Alliance 90/The Greens,1,0,0,0,0,0,1,0
1093975373392551936,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1094006979159314432,AfD,1,0,1,1,0,0,1,0
1094105955539795968,CDU/CSU,1,1,1,1,0,0,1,0
1094132019695665152,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094135126404071424,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1094153503466053632,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094162646981595136,SPD,1,1,1,1,0,0,1,0
1094188993355440128,SPD,1,1,0,1,0,0,0,0
1094219369012449280,AfD,1,1,1,1,0,0,1,0
1094232266585329664,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1094239171617714176,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1094245192205549568,Alliance 90/The Greens,1,1,0,1,0,1,0,0
1094247059060940800,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094258075819753472,AfD,1,1,1,1,0,0,1,0
1094273328922144768,SPD,1,1,0,1,0,0,0,0
1094294226270150656,The Left Party,1,1,1,1,0,0,1,0
1094376100074012672,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094512646873845760,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094562229507276800,FDP,1,1,1,1,0,0,1,0
1094564153648394240,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094572274382979072,FDP,1,1,1,1,0,0,1,0
1094576052167421952,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094612219806076928,Alliance 90/The Greens,0,0,0,0,0,0,0,1
1094653472111280128,The Left Party,1,1,1,1,0,0,1,0
1094660969870036992,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094667608882888704,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094696796335599616,Alliance 90/The Greens,1,1,1,1,0,0,0,0
1094839085057953792,SPD,1,1,0,1,0,0,0,0
1094871402321190912,AfD,1,1,1,1,0,0,1,0
1094895439382487040,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1094907977612607488,AfD,1,1,1,1,0,0,1,0
1094916676964007936,AfD,1,0,1,1,0,0,1,0
1094918320975945728,SPD,1,1,1,1,1,0,1,0
1094922643264995328,AfD,0,1,1,0,0,0,1,0
1094924242993463296,AfD,1,0,1,0,0,0,1,0
1094925813923876864,AfD,1,0,0,0,0,0,0,0
1094945349297496064,Alliance 90/The Greens,0,1,1,1,0,0,1,0
1094981872478769152,FDP,1,1,0,1,0,0,0,0
1094987256136388608,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094992248276746240,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1094993533931532288,CDU/CSU,1,1,0,1,0,0,0,0
1095022997507842048,CDU/CSU,1,1,1,1,0,0,1,0
1095024575027531776,CDU/CSU,1,1,1,0,0,0,1,0
1095024959808782336,CDU/CSU,1,1,1,1,0,0,1,0
1095029160689442816,CDU/CSU,1,1,0,1,0,0,0,0
1095042545556619264,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1095043775158763520,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095056111022022656,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1095056118953459712,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1095100970411966464,CDU/CSU,1,1,0,1,0,0,0,0
1095220139916750848,SPD,1,1,1,1,0,0,1,0
1095220225174368256,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095221204980588544,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1095226253240614912,FDP,1,1,1,1,0,0,0,0
1095237932804382720,AfD,1,0,0,0,0,0,0,0
1095247170805133312,Alliance 90/The Greens,0,1,1,1,0,0,1,0
1095250548465504256,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095301530427756544,FDP,1,1,1,1,0,0,1,0
1095306654843838464,AfD,1,0,0,0,0,0,0,0
1095307723028221952,SPD,1,0,1,1,0,0,1,0
1095324555659366400,The Left Party,1,1,1,1,0,0,1,0
1095349456982151168,AfD,1,1,1,1,0,0,1,0
1095384707053830144,The Left Party,1,1,1,1,0,0,1,0
1095395764409458688,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095401688310169600,Alliance 90/The Greens,1,1,1,1,1,0,0,0
1095401822569795584,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095413342158520320,CDU/CSU,1,1,1,1,0,0,1,0
1095550117871009792,Alliance 90/The Greens,1,0,0,1,0,0,0,1
1095574848926109696,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095582110847549440,AfD,1,1,1,1,0,0,1,0
1095587365886873600,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095592540865212416,AfD,1,1,1,1,0,0,1,0
1095596539068723200,SPD,1,1,1,0,0,0,1,0
1095602171519873024,FDP,1,1,1,1,0,0,0,0
1095614430174420992,Alliance 90/The Greens,0,0,0,0,0,0,0,1
1095615192921190400,Alliance 90/The Greens,1,0,0,1,0,0,0,1
1095626933470142464,FDP,1,1,0,1,0,0,0,1
1095628100178726912,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095634364229128192,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1095636932225363968,FDP,1,1,1,1,1,0,0,0
1095640083414376448,FDP,1,0,0,1,0,1,0,0
1095647276024909824,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095693250818646016,SPD,1,1,1,1,1,1,0,0
1095693692340502528,AfD,1,1,1,1,0,0,1,0
1095697106931724288,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095699077893890048,FDP,1,1,1,1,1,0,1,0
1095715073169997824,AfD,1,1,1,0,0,0,1,0
1095718519453507584,AfD,1,1,1,0,0,0,1,0
1095719779145601024,Alliance 90/The Greens,1,1,1,1,1,0,0,0
1095724631703650304,AfD,1,1,1,1,0,0,1,0
1095728977178705920,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095730114548125696,FDP,1,1,0,0,0,0,0,0
1095731927548641280,FDP,1,1,1,1,0,0,1,0
1095751134394880000,FDP,1,1,1,1,0,0,1,0
1095753765666385920,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1095757786665943040,SPD,1,1,0,1,0,0,0,0
1095777511001243648,FDP,1,1,1,0,0,0,1,0
1095777724378034176,FDP,1,1,0,1,0,0,0,0
1095948501295476736,FDP,1,1,1,1,0,0,1,0
1095969445397385216,AfD,1,1,1,1,0,0,1,0
1095971885479849984,FDP,1,1,1,1,0,0,1,0
1095980556637093888,SPD,1,1,1,1,0,0,1,0
1095993048138428416,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096002939141980160,FDP,1,1,1,1,0,0,1,0
1096005775011577856,FDP,1,1,1,1,0,0,1,0
1096011052406325248,AfD,1,1,1,1,0,0,1,0
1096042156509282304,AfD,1,1,1,1,0,0,1,0
1096044524491677696,AfD,1,0,1,1,0,0,1,0
1096061397941829632,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1096077872580755456,AfD,1,1,1,0,0,0,1,0
1096080538165800960,FDP,1,1,1,1,0,0,1,0
1096097263548551168,AfD,1,1,1,1,0,0,1,0
1096097779825422336,SPD,1,1,1,1,0,0,0,0
1096099741518176256,SPD,1,1,0,1,0,0,0,0
1096103194734804992,SPD,1,1,1,1,0,0,1,0
1096104109726420992,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096105885007527936,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1096107802702036992,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096111786883981312,SPD,1,1,1,1,0,0,0,0
1096113802465161216,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096121262676627456,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096123129900998656,FDP,1,1,0,1,0,0,0,0
1096148039268552704,SPD,1,1,1,0,0,0,1,0
1096148365992255488,SPD,1,1,1,1,0,0,1,0
1096152393312624640,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1096165182978641920,FDP,1,1,1,1,0,0,1,0
1096176896780496896,FDP,1,1,1,1,0,0,1,0
1096297598087057408,CDU/CSU,1,1,1,0,0,0,1,0
1096303489838469120,Alliance 90/The Greens,1,1,1,1,0,1,0,0
1096321322899177472,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096336855342170112,The Left Party,1,0,0,1,0,0,0,0
1096350308710735872,The Left Party,1,1,1,1,0,0,1,0
1096352257250078720,The Left Party,0,1,0,0,0,0,0,0
1096353169079189504,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096358008165187584,CDU/CSU,1,0,1,0,0,0,1,0
1096359175339282432,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1096382542528331776,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1096382735361425408,AfD,1,1,1,1,0,0,1,0
1096388482866561024,The Left Party,1,0,1,0,0,0,1,0
1096393221519933440,The Left Party,1,1,1,1,0,0,1,0
1096411152207233024,The Left Party,1,1,1,1,0,1,0,0
1096411781323522048,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096415115174469632,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096416241579896832,The Left Party,1,1,1,1,0,0,1,0
1096421192754442240,FDP,1,1,1,0,0,0,1,0
1096421455041048576,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1096429747045834752,FDP,1,1,1,1,0,0,1,0
1096435699006480384,CDU/CSU,1,1,0,1,0,1,0,0
1096451245391466496,FDP,1,1,0,1,0,0,0,0
1096473877499297792,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096483378742915072,FDP,1,1,1,1,0,0,1,0
1096486285802389504,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1096495196441849856,FDP,1,1,1,1,1,0,1,0
1096495505675309056,Alliance 90/The Greens,1,0,0,1,1,0,0,0
1096499840199081984,Alliance 90/The Greens,1,0,1,0,0,0,1,1
1096505154860400640,Alliance 90/The Greens,1,1,1,1,0,0,0,0
1096519833171255296,FDP,1,1,0,1,1,0,0,1
1096707497660960768,Alliance 90/The Greens,1,1,0,1,0,1,0,0
1096710036972359680,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096721846400094208,Alliance 90/The Greens,1,1,0,0,0,0,0,0
1096746214043893760,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096794687128719360,The Left Party,1,1,1,1,1,0,1,0
1096803593292861440,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096879107453976576,FDP,1,1,1,1,0,0,1,0
1096884221031993344,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1096887209259606016,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1096948418302234624,CDU/CSU,1,1,0,1,0,0,1,0
1097054867133214720,AfD,1,0,1,0,0,0,1,0
1097060659152465920,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097074673630752768,FDP,1,1,1,1,0,0,1,0
1097087026183184384,FDP,1,1,0,1,0,0,0,0
1097092974196998144,FDP,1,1,1,1,0,0,1,0
1097097391512137728,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097125453452713984,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097133784187760640,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1097155852526673920,The Left Party,1,1,1,1,0,0,1,0
1097161922846384128,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097185455160864768,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097203410842066944,AfD,1,1,0,1,0,0,0,0
1097238894033203200,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097353245930999808,CDU/CSU,0,0,1,0,0,0,1,0
1097390230091509760,AfD,1,1,1,0,1,0,1,0
1097392774280892416,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097424888229478400,AfD,1,1,1,0,0,0,1,0
1097429425979838464,The Left Party,1,1,1,1,0,0,1,0
1097436111348158464,CDU/CSU,1,1,0,1,0,0,0,0
1097446274599735296,FDP,1,1,0,1,0,1,0,0
1097452300640112640,CDU/CSU,1,0,1,0,0,0,1,0
1097461998172991488,FDP,1,1,1,1,1,0,0,0
1097473759181709312,The Left Party,1,1,1,1,0,0,1,0
1097491093824909312,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097522117753667584,AfD,1,1,1,1,0,0,1,0
1097533937428115456,AfD,1,1,1,1,0,0,1,0
1097557264595062784,AfD,1,1,1,1,0,0,1,0
1097563648678158336,AfD,1,1,1,1,0,0,1,0
1097620693368352768,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097633415464185856,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1097797533936562176,FDP,1,1,1,1,0,0,1,0
1097802483995459584,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1097807461891956736,FDP,1,1,1,1,0,1,0,0
1097813318423728128,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1097862552632152064,FDP,1,1,1,0,0,0,1,0
1097880822831550464,AfD,0,1,0,1,0,0,0,0
1097884616621522944,SPD,0,0,0,0,0,0,0,0
1097910768954212352,FDP,1,1,0,1,0,0,0,0
1097943819146969088,FDP,1,1,1,1,0,0,1,0
1097959595782356992,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1098103483956424704,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098121831087816704,AfD,1,1,1,1,0,0,1,0
1098126021033975808,AfD,1,1,0,1,0,0,0,0
1098152807985750016,FDP,1,1,1,1,1,0,1,0
1098153188702724096,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098157459947094016,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098170624072208384,AfD,1,0,0,0,0,0,0,0
1098174552784465920,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098176875141259264,AfD,1,1,0,1,0,0,0,0
1098180022005833728,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098181071311699968,SPD,1,1,1,1,0,0,1,0
1098183306414354432,CDU/CSU,1,1,1,1,0,0,0,0
1098185104155918336,AfD,0,1,0,0,0,0,0,0
1098256792306503680,SPD,1,1,1,1,0,1,0,0
1098268220887306240,CDU/CSU,1,1,1,1,1,0,1,0
1098279586834628608,AfD,0,0,1,0,0,0,1,0
1098297291054698496,SPD,1,0,1,0,0,0,1,0
1098298578429190144,CDU/CSU,1,1,1,1,0,0,1,0
1098307372743839744,SPD,1,1,1,1,0,0,1,0
1098331262413082624,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098337180060188672,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098477388269264896,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1098497260525154304,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098524347042537472,SPD,1,1,1,1,0,0,1,0
1098529385588633600,Alliance 90/The Greens,1,1,1,1,1,0,1,0
1098529783938469888,Alliance 90/The Greens,1,0,1,0,0,0,1,0
1098553404614430720,SPD,1,0,0,1,1,0,0,0
1098561931143716864,Alliance 90/The Greens,1,1,1,1,1,1,0,0
1098575038092140544,AfD,1,1,1,0,0,0,1,0
1098585111610707968,SPD,1,1,1,1,0,0,1,0
1098599163867082752,FDP,1,1,1,1,0,0,0,0
1098608290509086720,FDP,1,1,0,1,0,0,0,0
1098612800476364800,AfD,1,1,1,1,1,0,1,0
1098625173090123776,FDP,1,1,1,1,0,0,1,0
1098629762669527040,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098635605683118080,FDP,1,1,1,1,0,0,1,0
1098655398905761792,AfD,1,1,1,0,0,0,1,0
1098715611247661056,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098813724431921152,SPD,1,0,0,1,0,0,0,0
1098825638243454976,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098831534503665664,FDP,1,1,0,0,0,0,0,0
1098852842880884736,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098867433631350784,FDP,1,1,1,1,1,0,1,0
1098877413050773504,Alliance 90/The Greens,1,0,1,1,0,0,1,0
1098878185612156928,Alliance 90/The Greens,1,0,0,1,0,0,0,0
1098897084613345280,SPD,1,1,1,1,0,0,1,0
1098900156609630208,FDP,1,0,1,0,0,0,1,0
1098901847367208960,The Left Party,1,1,1,1,1,0,1,0
1098916960413327360,CDU/CSU,1,1,1,0,0,0,1,0
1098922294540488704,AfD,1,1,1,1,1,0,1,0
1098931443265286144,CDU/CSU,1,1,1,1,0,0,1,0
1098938442426269696,FDP,1,1,1,0,0,0,1,0
1098944189017083904,CDU/CSU,1,1,1,1,0,0,1,0
1098950115031740416,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098951054018953216,FDP,1,1,1,1,0,0,1,0
1098972896536526848,AfD,1,1,1,1,1,0,1,0
1098986660296081408,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1098989284076515328,AfD,1,1,1,1,0,0,1,0
1099006079629971456,AfD,1,1,1,0,1,0,1,0
1099032266171396096,AfD,1,0,1,0,0,0,1,0
1099090464672829440,Alliance 90/The Greens,0,1,1,1,0,0,1,0
1099221583388913664,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099244547878600704,SPD,1,1,0,1,0,0,0,0
1099277555885113344,SPD,1,1,0,1,1,0,0,0
1099284384488792064,AfD,1,1,1,1,0,0,1,0
1099290965318295552,AfD,1,1,1,1,0,0,1,0
1099308232487645184,SPD,1,1,0,1,1,0,0,0
1099372672163762176,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099385654587338752,SPD,1,1,0,1,0,0,0,0
1099565745955065856,SPD,1,1,0,1,1,0,0,0
1099592703497682944,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099652026248691712,Alliance 90/The Greens,1,0,0,0,0,0,0,0
1099693473983356928,SPD,1,1,1,1,0,0,1,0
1099709065796743168,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099727586383613952,SPD,1,1,0,1,1,0,0,0
1099748800799870976,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099749120934330368,Alliance 90/The Greens,1,1,0,1,0,0,0,0
1099759010591449088,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099779493156261888,AfD,1,1,1,1,0,0,1,0
1099933064359280640,Alliance 90/The Greens,1,1,1,1,0,0,1,1
1099952440777019392,The Left Party,1,1,1,1,0,0,1,0
1099954464818151424,The Left Party,1,0,0,1,0,0,0,0
1099959401652387840,The Left Party,1,1,0,0,0,0,0,0
1099964976335327232,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099975310622277632,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1099982151834050560,AfD,1,1,0,1,0,0,0,0
1100028690048696320,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1100034780891107328,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1100044933271040000,CDU/CSU,1,1,0,1,0,0,0,0
1100054357679194112,Alliance 90/The Greens,1,1,1,1,0,0,1,0
1100121991414202368,The Left Party,0,1,1,1,0,0,1,0
1100140253611024384,The Left Party,1,1,0,1,1,0,0,0
1100143085999349760,AfD,1,1,1,0,0,0,1,0
1100151466268995584,The Left Party,0,0,0,1,0,0,0,0
1100301026094129152,Alliance 90/The Greens,1,1,1,1,1,0,1,0
